Date ,Time,Temperature,Humidity,LW 
7/27/2023,19:12:31,27,69,0
7/27/2023,19:12:36,27,69,0
7/27/2023,19:12:40,27,69,0
7/27/2023,19:12:45,27,69,0
7/27/2023,19:12:49,27,69,0
7/27/2023,19:12:53,27,69,0
7/27/2023,19:12:58,27,69,0
7/27/2023,19:13:02,27,69,0
7/27/2023,19:13:08,27,69,0
7/27/2023,19:13:13,27,69,0
7/27/2023,19:13:17,27,69,0
7/27/2023,19:13:21,27,69,0
7/27/2023,19:13:25,27,69,0
7/27/2023,19:13:29,27,69,0
7/27/2023,19:13:34,27,69,0
7/27/2023,19:13:39,27,69,0
7/27/2023,19:13:43,26.9,69,0
7/27/2023,19:13:47,27,69,0
7/27/2023,19:13:52,26.9,69,0
7/27/2023,19:13:56,27,69,0
7/27/2023,19:14:01,26.9,69,0
7/27/2023,19:14:05,26.9,69,0
7/27/2023,19:14:09,26.9,69,0
7/27/2023,19:14:13,26.9,69,0
7/27/2023,19:14:17,26.9,69,0
7/27/2023,19:14:22,26.9,69,0
7/27/2023,19:14:26,26.9,69,0
7/27/2023,19:14:30,27,69,0
7/27/2023,19:14:34,26.9,69,0
7/27/2023,19:14:38,26.9,69,0
7/27/2023,19:14:42,26.9,69,0
7/27/2023,19:14:46,26.9,69,0
7/27/2023,19:14:51,26.9,69,0
7/27/2023,19:14:55,26.9,69,0
7/27/2023,19:15:00,26.9,69,0
7/27/2023,19:15:05,26.9,69,0
7/27/2023,19:15:09,26.9,69,0
7/27/2023,19:15:14,26.9,69,0
7/27/2023,19:15:18,26.9,69,0
7/27/2023,19:15:23,26.9,69,0
7/27/2023,19:15:27,26.9,69,0
7/27/2023,19:15:32,26.9,69,0
7/27/2023,19:15:36,26.9,70,0
7/27/2023,19:15:40,26.9,70,0
7/27/2023,19:15:45,26.9,70,0
7/27/2023,19:15:49,26.9,70,0
7/27/2023,19:15:53,26.9,70,0
7/27/2023,19:15:58,26.9,70,0
7/27/2023,19:16:02,26.9,70,0
7/27/2023,19:16:07,26.9,70,0
7/27/2023,19:16:12,26.9,70,0
7/27/2023,19:16:17,26.9,70,0
7/27/2023,19:16:21,26.9,70,0
7/27/2023,19:16:26,26.9,70,0
7/27/2023,19:16:30,26.9,70,0
7/27/2023,19:16:34,26.9,70,0
7/27/2023,19:16:39,26.9,70,0
7/27/2023,19:16:44,26.9,70,0
7/27/2023,19:16:48,26.9,70,0
7/27/2023,19:16:52,26.9,70,0
7/27/2023,19:16:57,26.9,70,0
7/27/2023,19:17:01,26.9,69,0
7/27/2023,19:17:06,26.9,69,0
7/27/2023,19:17:11,26.9,69,0
7/27/2023,19:17:15,26.9,69,0
7/27/2023,19:17:20,26.9,69,0
7/27/2023,19:17:25,26.9,69,0
7/27/2023,19:17:29,26.9,69,0
7/27/2023,19:17:34,26.9,69,0
7/27/2023,19:17:38,26.9,69,0
7/27/2023,19:17:42,26.9,69,0
7/27/2023,19:17:46,26.9,69,0
7/27/2023,19:17:50,26.9,70,0
7/27/2023,19:17:55,26.9,69,0
7/27/2023,19:17:59,26.9,69,0
7/27/2023,19:18:03,26.9,69,0
7/27/2023,19:18:07,26.9,69,0
7/27/2023,19:18:11,26.9,69,0
7/27/2023,19:18:16,26.9,69,0
7/27/2023,19:18:20,26.9,70,0
7/27/2023,19:18:25,26.9,70,0
7/27/2023,19:18:29,26.9,70,0
7/27/2023,19:18:34,26.9,70,0
7/27/2023,19:18:38,26.9,70,0
7/27/2023,19:18:42,26.9,70,0
7/27/2023,19:18:47,26.9,70,0
7/27/2023,19:18:51,26.9,70,0
7/27/2023,19:18:56,27,69,0
7/27/2023,19:19:01,26.9,69,0
7/27/2023,19:19:05,26.9,69,0
7/27/2023,19:19:11,26.9,69,0
7/27/2023,19:19:15,26.9,69,0
7/27/2023,19:19:19,26.9,69,0
7/27/2023,19:19:23,26.9,69,0
7/27/2023,19:19:27,26.9,69,0
7/27/2023,19:19:32,26.9,69,0
7/27/2023,19:19:36,26.9,69,0
7/27/2023,19:19:40,26.9,69,0
7/27/2023,19:19:45,26.9,69,0
7/27/2023,19:19:49,26.9,69,0
7/27/2023,19:19:54,26.9,69,0
7/27/2023,19:19:59,26.9,69,0
7/27/2023,19:20:03,26.9,69,0
7/27/2023,19:20:08,26.9,70,0
7/27/2023,19:20:12,26.9,70,0
7/27/2023,19:20:17,26.9,69,0
7/27/2023,19:20:22,26.9,69,0
7/27/2023,19:20:27,26.9,69,0
7/27/2023,19:20:32,26.9,69,0
7/27/2023,19:20:36,26.9,70,0
7/27/2023,19:20:40,26.9,70,0
7/27/2023,19:20:45,26.9,70,0
7/27/2023,19:20:50,26.9,70,0
7/27/2023,19:20:54,26.9,70,0
7/27/2023,19:20:58,26.9,70,0
7/27/2023,19:21:03,26.9,70,0
7/27/2023,19:21:07,26.9,70,0
7/27/2023,19:21:11,26.9,70,0
7/27/2023,19:21:16,26.9,69,0
7/27/2023,19:21:20,26.9,69,0
7/27/2023,19:21:24,26.9,69,0
7/27/2023,19:21:29,26.9,69,0
7/27/2023,19:21:33,26.9,69,0
7/27/2023,19:21:38,26.9,69,0
7/27/2023,19:21:42,26.9,69,0
7/27/2023,19:21:46,26.9,69,0
7/27/2023,19:21:51,26.9,69,0
7/27/2023,19:21:55,26.9,69,0
7/27/2023,19:22:00,26.9,69,0
7/27/2023,19:22:04,26.9,69,0
7/27/2023,19:22:09,26.9,69,0
7/27/2023,19:22:14,26.9,69,0
7/27/2023,19:22:18,26.9,69,0
7/27/2023,19:22:22,26.9,70,0
7/27/2023,19:22:27,26.9,70,0
7/27/2023,19:22:31,26.9,70,0
7/27/2023,19:22:35,26.9,70,0
7/27/2023,19:22:39,26.9,70,0
7/27/2023,19:22:44,27,70,0
7/27/2023,19:22:48,27,70,0
7/27/2023,19:22:53,27,70,0
7/27/2023,19:22:57,27,70,0
7/27/2023,19:23:02,27,70,0
7/27/2023,19:23:06,27,70,0
7/27/2023,19:23:10,27,70,0
7/27/2023,19:23:14,27,70,0
7/27/2023,19:23:19,27,70,0
7/27/2023,19:23:23,27,70,0
7/27/2023,19:23:27,27,70,0
7/27/2023,19:23:31,27,70,0
7/27/2023,19:23:36,27,70,0
7/27/2023,19:23:40,27,70,0
7/27/2023,19:23:45,27,70,0
7/27/2023,19:23:49,27,70,0
7/27/2023,19:23:54,27,70,0
7/27/2023,19:23:58,27,70,0
7/27/2023,19:24:03,27,70,0
7/27/2023,19:24:07,27,70,0
7/27/2023,19:24:11,27,70,0
7/27/2023,19:24:16,27,70,0
7/27/2023,19:24:20,27,70,0
7/27/2023,19:24:24,27,70,0
7/27/2023,19:24:29,27,70,0
7/27/2023,19:24:34,27,70,0
7/27/2023,19:24:38,27,70,0
7/27/2023,19:24:43,27,70,0
7/27/2023,19:24:48,27,70,0
7/27/2023,19:24:52,27,70,0
7/27/2023,19:24:57,27,70,0
7/27/2023,19:25:01,27,70,0
7/27/2023,19:25:07,27,70,0
7/27/2023,19:25:11,27,70,0
7/27/2023,19:25:17,27,70,0
7/27/2023,19:25:22,27,70,0
7/27/2023,19:25:27,27,70,0
7/27/2023,19:25:32,27,70,0
7/27/2023,19:25:36,27,70,0
7/27/2023,19:25:42,27,70,0
7/27/2023,19:25:48,27,70,0
7/27/2023,19:25:53,27,70,0
7/27/2023,19:25:57,27,70,0
7/27/2023,19:26:01,27,70,0
7/27/2023,19:26:05,27,70,0
7/27/2023,19:26:09,27,70,0
7/27/2023,19:26:13,27,70,0
7/27/2023,19:26:20,27,70,0
7/27/2023,19:26:25,27,70,0
7/27/2023,19:26:29,27,70,0
7/27/2023,19:26:35,27,70,0
7/27/2023,19:26:40,27,70,0
7/27/2023,19:26:44,27,70,0
7/27/2023,19:26:49,27,70,0
7/27/2023,19:26:53,27,70,0
7/27/2023,19:26:57,27.1,70,0
7/27/2023,19:27:02,27.1,70,0
7/27/2023,19:27:06,27.1,70,0
7/27/2023,19:27:11,27.1,70,0
7/27/2023,19:27:15,27.1,70,0
7/27/2023,19:27:20,27.1,70,0
7/27/2023,19:27:24,27.1,70,0
7/27/2023,19:27:28,27.1,70,0
7/27/2023,19:27:33,27.1,70,0
7/27/2023,19:27:37,27.1,70,0
7/27/2023,19:27:41,27.1,70,0
7/27/2023,19:27:45,27.1,70,0
7/27/2023,19:27:50,27.1,70,0
7/27/2023,19:27:54,27.1,70,0
7/27/2023,19:27:59,27.1,70,0
7/27/2023,19:28:03,27.1,70,0
7/27/2023,19:28:08,27.1,70,0
7/27/2023,19:28:12,27.1,70,0
7/27/2023,19:28:16,27.1,70,0
7/27/2023,19:28:21,27.1,69,0
7/27/2023,19:28:26,27.1,69,0
7/27/2023,19:28:30,27.1,69,0
7/27/2023,19:28:35,27.1,69,0
7/27/2023,19:28:40,27.1,69,0
7/27/2023,19:28:44,27.1,69,0
7/27/2023,19:28:48,27.1,69,0
7/27/2023,19:28:52,27.1,69,0
7/27/2023,19:28:57,27.1,69,0
7/27/2023,19:29:01,27.1,69,0
7/27/2023,19:29:05,27.1,69,0
7/27/2023,19:29:10,27.1,70,0
7/27/2023,19:29:14,27.1,70,0
7/27/2023,19:29:19,27.1,69,0
7/27/2023,19:29:24,27.1,69,0
7/27/2023,19:29:28,27.1,69,0
7/27/2023,19:29:33,27.1,69,0
7/27/2023,19:29:37,27.1,69,0
7/27/2023,19:29:41,27.1,69,0
7/27/2023,19:29:46,27.1,69,0
7/27/2023,19:29:51,27.1,69,0
7/27/2023,19:29:55,27.1,69,0
7/27/2023,19:29:59,27.1,69,0
7/27/2023,19:30:03,27.1,69,0
7/27/2023,19:30:08,27.1,69,0
7/27/2023,19:30:13,27.1,69,0
7/27/2023,19:30:18,27.1,69,0
7/27/2023,19:30:22,27.1,69,0
7/27/2023,19:30:26,27.1,69,0
7/27/2023,19:30:31,27.1,69,0
7/27/2023,19:30:40,27,69,0
7/27/2023,19:30:45,27,69,0
7/27/2023,19:30:49,27,69,0
7/27/2023,19:30:54,27,69,0
7/27/2023,19:30:58,27,69,0
7/27/2023,19:31:03,27,69,0
7/27/2023,19:31:08,27,69,0
7/27/2023,19:31:14,27,69,0
7/27/2023,19:31:19,27.1,69,0
7/27/2023,19:31:28,27,70,0
7/27/2023,19:31:37,27.1,70,0
7/27/2023,19:31:42,27.1,70,0
7/27/2023,19:31:47,27.1,69,0
7/27/2023,19:31:51,27.1,69,0
7/27/2023,19:31:56,27.1,69,0
7/27/2023,19:32:00,27.1,69,0
7/27/2023,19:32:09,27,69,0
7/27/2023,19:32:14,27,69,0
7/27/2023,19:32:18,27,69,0
7/27/2023,19:32:23,27,69,0
7/27/2023,19:32:27,27,70,0
7/27/2023,19:32:31,27,70,0
7/27/2023,19:32:36,27,70,0
7/27/2023,19:32:41,27,70,0
7/27/2023,19:32:45,27,69,0
7/27/2023,19:32:50,27,69,0
7/27/2023,19:32:54,27,69,0
7/27/2023,19:32:59,27,69,0
7/27/2023,19:33:04,27,69,0
7/27/2023,19:33:09,27,69,0
7/27/2023,19:33:13,27,69,0
7/27/2023,19:33:18,27,69,0
7/27/2023,19:33:21,27,69,0
7/27/2023,19:33:26,27,69,0
7/27/2023,19:33:30,27,69,0
7/27/2023,19:33:35,27,69,0
7/27/2023,19:33:39,27,69,0
7/27/2023,19:33:44,27,69,0
7/27/2023,19:33:49,27,69,0
7/27/2023,19:33:54,27,69,0
7/27/2023,19:33:59,27,69,0
7/27/2023,19:34:03,27,69,0
7/27/2023,19:34:08,27,69,0
7/28/2023,11:49:54,25.2,71,0
7/28/2023,11:49:59,25.3,72,0
7/28/2023,11:50:03,25.3,72,0
7/28/2023,11:50:07,25.3,72,0
7/28/2023,11:50:12,25.3,72,0
7/28/2023,11:50:16,25.3,72,0
7/28/2023,11:50:20,25.3,72,0
7/28/2023,11:50:24,25.3,72,0
7/28/2023,11:50:29,25.3,72,0
7/28/2023,11:50:33,25.3,72,0
7/28/2023,11:50:37,25.3,72,0
7/28/2023,11:50:42,25.3,72,0
7/28/2023,11:50:46,25.3,72,0
7/28/2023,11:50:51,25.3,72,0
7/28/2023,11:50:56,25.4,72,0
7/28/2023,11:51:00,25.4,72,0
7/28/2023,11:51:05,25.4,72,0
7/28/2023,11:51:09,25.4,72,0
7/28/2023,11:51:13,25.4,72,0
7/28/2023,11:51:17,25.4,72,0
7/28/2023,11:51:21,25.4,72,0
7/28/2023,11:51:26,25.4,72,0
7/28/2023,11:51:30,25.4,72,0
7/28/2023,11:51:35,25.4,72,0
7/28/2023,11:51:38,25.4,72,0
7/28/2023,11:51:43,25.4,72,0
7/28/2023,11:51:47,25.4,72,0
7/28/2023,11:51:52,25.5,72,1
7/28/2023,11:51:56,25.5,72,1
7/28/2023,11:52:00,25.5,72,1
7/28/2023,11:52:05,25.5,72,1
7/28/2023,11:52:09,25.5,72,1
7/28/2023,11:52:18,25.5,72,0
7/28/2023,11:52:23,25.5,72,0
7/28/2023,11:52:27,25.6,72,1
7/28/2023,11:52:36,25.6,72,2
7/28/2023,11:52:41,25.6,72,2
7/28/2023,11:52:45,25.6,72,2
7/28/2023,11:52:50,25.6,72,3
7/28/2023,11:52:58,25.6,72,0
7/28/2023,11:53:03,25.6,72,3
7/28/2023,11:53:08,25.7,72,0
7/28/2023,11:53:12,25.7,72,0
7/28/2023,11:53:16,25.7,72,0
7/28/2023,11:53:20,25.7,72,0
7/28/2023,11:53:25,25.7,72,0
7/28/2023,11:53:29,25.7,72,0
7/28/2023,11:53:34,25.7,72,0
7/28/2023,11:53:38,25.7,72,0
7/28/2023,11:53:42,25.7,72,0
7/28/2023,11:53:47,25.7,72,0
7/28/2023,11:53:51,25.7,71,0
7/28/2023,11:53:55,25.7,72,0
7/28/2023,11:53:59,25.8,72,0
7/28/2023,11:54:03,25.8,72,0
7/28/2023,11:54:07,25.8,71,0
7/28/2023,11:54:11,25.8,71,0
7/28/2023,11:54:15,25.8,71,0
7/28/2023,11:54:19,25.8,71,0
7/28/2023,11:54:24,25.8,71,0
7/28/2023,11:54:28,25.8,71,0
7/28/2023,11:54:32,25.8,71,0
7/28/2023,11:54:36,25.8,71,0
7/28/2023,11:54:41,25.8,71,0
7/28/2023,11:54:45,25.9,71,0
7/28/2023,11:54:49,25.9,71,0
7/28/2023,11:54:53,25.9,71,0
7/28/2023,11:54:57,25.9,71,0
7/28/2023,11:55:02,25.9,71,0
7/28/2023,11:55:06,25.9,71,0
7/28/2023,11:55:10,25.9,71,0
7/28/2023,11:55:14,25.9,71,0
7/28/2023,11:55:19,25.9,71,0
7/28/2023,11:55:24,25.9,71,0
7/28/2023,11:55:28,25.9,71,0
7/28/2023,11:55:32,25.9,71,0
7/28/2023,11:55:36,25.9,71,0
7/28/2023,11:55:40,25.9,71,0
7/28/2023,11:55:44,25.9,71,0
7/28/2023,11:55:48,25.9,71,0
7/28/2023,11:55:53,26,71,0
7/28/2023,11:55:57,26,71,0
7/28/2023,11:56:02,26,71,0
7/28/2023,11:56:06,26,71,0
7/28/2023,11:56:10,26,71,0
7/28/2023,11:56:15,26,71,0
7/28/2023,11:56:19,26,71,0
7/28/2023,11:56:23,26,71,0
7/28/2023,11:56:27,26,71,0
7/28/2023,11:56:32,26,71,0
7/28/2023,11:56:36,26,71,0
7/28/2023,11:56:40,26,71,0
7/28/2023,11:56:44,26,71,0
7/28/2023,11:56:48,26.1,71,0
7/28/2023,11:56:53,26.1,71,0
7/28/2023,11:56:57,26.1,71,0
7/28/2023,11:57:01,26.1,71,0
7/28/2023,11:57:05,26.1,71,0
7/28/2023,11:57:10,26.1,71,0
7/28/2023,11:57:14,26.1,71,0
7/28/2023,11:57:18,26.1,71,0
7/28/2023,11:57:23,26.1,70,0
7/28/2023,11:57:28,26.1,70,0
7/28/2023,11:57:32,26.1,71,0
7/28/2023,11:57:36,26.1,71,0
7/28/2023,11:57:41,26.1,70,0
7/28/2023,11:57:45,26.1,70,0
7/28/2023,11:57:50,26.1,70,0
7/28/2023,11:57:54,26.1,70,0
7/28/2023,11:57:58,26.1,70,0
7/28/2023,11:58:03,26.1,70,0
7/28/2023,11:58:07,26.1,70,0
7/28/2023,11:58:12,26.1,71,0
7/28/2023,11:58:16,26.2,71,0
7/28/2023,11:58:21,26.2,71,0
7/28/2023,11:58:25,26.2,71,0
7/28/2023,11:58:30,26.2,71,0
7/28/2023,11:58:35,26.2,71,0
7/28/2023,11:58:39,26.2,71,0
7/28/2023,11:58:43,26.2,70,0
7/28/2023,11:58:47,26.2,70,0
7/28/2023,11:58:52,26.2,70,0
7/28/2023,11:58:56,26.2,70,0
7/28/2023,11:59:00,26.2,70,0
7/28/2023,11:59:04,26.2,70,0
7/28/2023,11:59:09,26.2,70,0
7/28/2023,11:59:13,26.2,70,0
7/28/2023,11:59:18,26.2,70,0
7/28/2023,11:59:22,26.2,70,0
7/28/2023,11:59:27,26.2,70,0
7/28/2023,11:59:32,26.2,70,0
7/28/2023,11:59:36,26.3,70,0
7/28/2023,11:59:41,26.3,70,0
7/28/2023,11:59:45,26.3,70,0
7/28/2023,11:59:50,26.3,70,0
7/28/2023,11:59:55,26.3,70,0
7/28/2023,11:59:59,26.3,70,0
7/28/2023,12:00:04,26.3,70,0
7/28/2023,12:00:08,26.3,70,0
7/28/2023,12:00:13,26.3,70,0
7/28/2023,12:00:17,26.3,70,0
7/28/2023,12:00:22,26.3,70,0
7/28/2023,12:00:26,26.3,70,0
7/28/2023,12:00:30,26.3,70,4
7/28/2023,12:00:39,26.3,70,0
7/28/2023,12:00:44,26.3,70,4
7/28/2023,12:00:53,26.3,70,3
7/28/2023,12:01:02,26.3,70,0
7/28/2023,12:01:07,26.3,70,0
7/28/2023,12:01:12,26.3,70,0
7/28/2023,12:01:16,26.3,70,0
7/28/2023,12:01:20,26.4,70,0
7/28/2023,12:01:25,26.3,70,0
7/28/2023,12:01:29,26.4,70,0
7/28/2023,12:01:34,26.4,70,0
7/28/2023,12:01:39,26.4,70,0
7/28/2023,12:01:43,26.4,70,0
7/28/2023,12:01:48,26.4,70,0
7/28/2023,12:01:52,26.4,70,0
7/28/2023,12:01:57,26.4,70,0
7/28/2023,12:02:01,26.4,69,0
7/28/2023,12:02:05,26.4,69,0
7/28/2023,12:02:10,26.4,70,0
7/28/2023,12:02:14,26.4,69,0
7/28/2023,12:02:18,26.4,69,0
7/28/2023,12:02:22,26.4,69,0
7/28/2023,12:02:27,26.4,69,0
7/28/2023,12:02:31,26.4,69,0
7/28/2023,12:02:36,26.4,69,0
7/28/2023,12:02:40,26.4,69,0
7/28/2023,12:02:44,26.4,69,0
7/28/2023,12:02:49,26.4,69,0
7/28/2023,12:02:53,26.4,69,0
7/28/2023,12:02:57,26.4,69,0
7/28/2023,12:03:01,26.4,69,0
7/28/2023,12:03:06,26.4,69,0
7/28/2023,12:03:11,26.4,69,0
7/28/2023,12:03:16,26.4,69,0
7/28/2023,12:03:20,26.4,69,0
7/28/2023,12:03:25,26.4,69,0
7/28/2023,12:03:29,26.4,69,0
7/28/2023,12:03:33,26.4,69,0
7/28/2023,12:03:37,26.4,69,0
7/28/2023,12:03:42,26.4,69,0
7/28/2023,12:03:46,26.4,69,0
7/28/2023,12:03:50,26.4,69,0
7/28/2023,12:03:55,26.4,70,0
7/28/2023,12:03:59,26.5,70,0
7/28/2023,12:04:03,26.5,70,0
7/28/2023,12:04:08,26.5,70,0
7/28/2023,12:04:13,26.5,70,0
7/28/2023,12:04:17,26.5,69,0
7/28/2023,12:04:22,26.5,70,0
7/28/2023,12:04:33,26.5,69,0
7/28/2023,12:04:38,26.5,69,0
7/28/2023,12:04:43,26.5,69,0
7/28/2023,12:04:47,26.5,70,0
7/28/2023,12:04:52,26.5,70,0
7/28/2023,12:04:56,26.5,70,0
7/28/2023,12:05:01,26.5,70,0
7/28/2023,12:05:05,26.6,70,0
7/28/2023,12:05:09,26.6,70,1
7/28/2023,12:05:14,26.6,70,1
7/28/2023,12:05:18,26.6,70,1
7/28/2023,12:05:22,26.6,70,1
7/28/2023,12:05:26,26.6,70,1
7/28/2023,12:05:35,26.6,69,1
7/28/2023,12:05:40,26.6,69,1
7/28/2023,12:05:44,26.6,69,1
7/28/2023,12:05:48,26.6,69,1
7/28/2023,12:05:52,26.6,69,1
7/28/2023,12:05:56,26.6,69,1
7/28/2023,12:06:05,26.6,69,2
7/28/2023,12:06:09,26.6,69,2
7/28/2023,12:06:14,26.6,69,2
7/28/2023,12:06:18,26.6,68,2
7/28/2023,12:06:22,26.6,68,2
7/28/2023,12:06:31,26.6,68,0
7/28/2023,12:06:35,26.7,68,0
7/28/2023,12:06:40,26.7,68,0
7/28/2023,12:06:44,26.7,68,0
7/28/2023,12:06:49,26.7,68,0
7/28/2023,12:06:53,26.7,68,0
7/28/2023,12:06:59,26.7,68,0
7/28/2023,12:07:03,26.7,68,0
7/28/2023,12:07:07,26.7,68,0
7/28/2023,12:07:11,26.7,68,0
7/28/2023,12:07:15,26.7,68,0
7/28/2023,12:07:19,26.7,68,0
7/28/2023,12:07:24,26.7,68,0
7/28/2023,12:07:28,26.7,68,0
7/28/2023,12:07:32,26.7,68,0
7/28/2023,12:07:36,26.7,68,0
7/28/2023,12:07:40,26.7,68,0
7/28/2023,12:07:44,26.7,68,0
7/28/2023,12:07:48,26.7,68,0
7/28/2023,12:07:52,26.7,68,0
7/28/2023,12:07:57,26.7,69,0
7/28/2023,12:08:01,26.7,69,0
7/28/2023,12:08:06,26.7,69,0
7/28/2023,12:08:10,26.7,69,0
7/28/2023,12:08:15,26.7,69,0
7/28/2023,12:08:19,26.7,69,0
7/28/2023,12:08:23,26.7,69,0
7/28/2023,12:08:27,26.7,68,0
7/28/2023,12:08:32,26.7,68,0
7/28/2023,12:08:36,26.7,68,0
7/28/2023,12:08:40,26.7,68,0
7/28/2023,12:08:44,26.7,68,0
7/28/2023,12:08:49,26.7,68,0
7/28/2023,12:08:54,26.7,68,0
7/28/2023,12:08:58,26.7,68,0
7/28/2023,12:09:02,26.7,68,0
7/28/2023,12:09:07,26.7,68,0
7/28/2023,12:09:11,26.7,67,0
7/28/2023,12:09:15,26.7,67,0
7/28/2023,12:09:19,26.7,67,0
7/28/2023,12:09:23,26.7,67,0
7/28/2023,12:09:28,26.7,67,0
7/28/2023,12:09:33,26.7,68,0
7/28/2023,12:09:38,26.8,67,0
7/28/2023,12:09:42,26.7,67,0
7/28/2023,12:09:47,26.7,67,0
7/28/2023,12:09:52,26.7,67,0
7/28/2023,12:09:56,26.7,67,0
7/28/2023,12:10:00,26.7,67,0
7/28/2023,12:10:05,26.7,67,0
7/28/2023,12:10:09,26.7,67,0
7/28/2023,12:10:20,26.7,67,0
7/28/2023,12:10:24,26.7,67,0
7/28/2023,12:10:29,26.7,67,0
7/28/2023,12:10:33,26.7,67,0
7/28/2023,12:10:38,26.7,67,0
7/28/2023,12:10:42,26.7,67,0
7/28/2023,12:10:47,26.7,67,0
7/28/2023,12:10:51,26.7,67,0
7/28/2023,12:10:56,26.7,67,0
7/28/2023,12:11:00,26.7,67,0
7/28/2023,12:11:04,26.7,67,0
7/28/2023,12:11:09,26.7,67,0
7/28/2023,12:11:13,26.7,67,0
7/28/2023,12:11:17,26.7,67,0
7/28/2023,12:11:21,26.7,67,0
7/28/2023,12:11:25,26.7,67,0
7/28/2023,12:11:29,26.7,67,0
7/28/2023,12:11:33,26.7,66,0
7/28/2023,12:11:37,26.7,67,0
7/28/2023,12:11:42,26.7,67,0
7/28/2023,12:11:47,26.7,67,0
7/28/2023,12:11:51,26.7,67,0
7/28/2023,12:11:55,26.7,67,0
7/28/2023,12:11:59,26.7,67,0
7/28/2023,12:12:04,26.7,67,0
7/28/2023,12:12:08,26.7,67,0
7/28/2023,12:12:12,26.7,67,0
7/28/2023,12:12:17,26.7,67,0
7/28/2023,12:12:21,26.7,67,0
7/28/2023,12:12:25,26.7,67,0
7/28/2023,12:12:29,26.7,67,0
7/28/2023,12:12:34,26.7,67,0
7/28/2023,12:12:38,26.7,67,0
7/28/2023,12:12:43,26.7,67,0
7/28/2023,12:12:48,26.7,67,0
7/28/2023,12:12:52,26.7,67,0
7/28/2023,12:12:57,26.7,67,0
7/28/2023,12:13:01,26.7,67,0
7/28/2023,12:13:06,26.7,67,0
7/28/2023,12:13:11,26.7,67,0
7/28/2023,12:13:15,26.7,67,0
7/28/2023,12:13:19,26.7,67,0
7/28/2023,12:13:23,26.7,67,0
7/28/2023,12:13:27,26.7,67,0
7/28/2023,12:13:31,26.7,67,0
7/28/2023,12:13:35,26.7,67,0
7/28/2023,12:13:39,26.7,67,0
7/28/2023,12:13:43,26.8,67,0
7/28/2023,12:13:47,26.7,67,0
7/28/2023,12:13:51,26.8,67,0
7/28/2023,12:13:55,26.7,67,0
7/28/2023,12:14:00,26.8,67,0
7/28/2023,12:14:05,26.8,67,0
7/28/2023,12:14:09,26.8,67,0
7/28/2023,12:14:13,26.8,67,0
7/28/2023,12:14:18,26.8,67,0
7/28/2023,12:14:22,26.8,68,0
7/28/2023,12:14:27,26.8,68,0
7/28/2023,12:14:31,26.8,68,0
7/28/2023,12:14:36,26.8,68,0
7/28/2023,12:14:40,26.8,67,0
7/28/2023,12:14:44,26.8,67,0
7/28/2023,12:14:48,26.8,67,0
7/28/2023,12:14:52,26.8,67,0
7/28/2023,12:14:56,26.8,67,0
7/28/2023,12:15:01,26.8,67,0
7/28/2023,12:15:05,26.8,67,0
7/28/2023,12:15:09,26.8,67,0
7/28/2023,12:15:13,26.8,68,0
7/28/2023,12:15:17,26.8,68,0
7/28/2023,12:15:22,26.8,68,0
7/28/2023,12:15:26,26.8,68,0
7/28/2023,12:15:30,26.8,68,0
7/28/2023,12:15:35,26.8,68,0
7/28/2023,12:15:39,26.8,68,0
7/28/2023,12:15:43,26.8,68,0
7/28/2023,12:15:47,26.8,68,0
7/28/2023,12:15:51,26.8,68,0
7/28/2023,12:15:55,26.8,67,0
7/28/2023,12:15:59,26.8,67,0
7/28/2023,12:16:04,26.8,67,0
7/28/2023,12:16:09,26.8,67,0
7/28/2023,12:16:13,26.8,67,0
7/28/2023,12:16:17,26.8,67,0
7/28/2023,12:16:22,26.8,67,0
7/28/2023,12:16:26,26.8,67,0
7/28/2023,12:16:30,26.8,67,0
7/28/2023,12:16:33,26.8,67,0
7/28/2023,12:16:38,26.8,67,0
7/28/2023,12:16:42,26.8,67,0
7/28/2023,12:16:47,26.8,67,0
7/28/2023,12:16:51,26.8,66,0
7/28/2023,12:16:56,26.8,66,0
7/28/2023,12:17:01,26.8,67,0
7/28/2023,12:17:05,26.8,67,0
7/28/2023,12:17:10,26.8,67,0
7/28/2023,12:17:15,26.8,66,0
7/28/2023,12:17:19,26.8,67,0
7/28/2023,12:17:24,26.8,67,0
7/28/2023,12:17:28,26.8,66,0
7/28/2023,12:17:32,26.8,66,0
7/28/2023,12:17:37,26.8,66,0
7/28/2023,12:17:41,26.8,66,0
7/28/2023,12:17:45,26.8,66,0
7/28/2023,12:17:49,26.8,66,0
7/28/2023,12:17:54,26.8,66,0
7/28/2023,12:17:58,26.8,66,0
7/28/2023,12:18:02,26.8,66,0
7/28/2023,12:18:07,26.8,66,0
7/28/2023,12:18:11,26.8,66,0
7/28/2023,12:18:15,26.8,66,0
7/28/2023,12:18:20,26.8,66,0
7/28/2023,12:18:24,26.8,66,0
7/28/2023,12:18:28,26.8,66,0
7/28/2023,12:18:32,26.8,66,2
7/28/2023,12:18:36,26.8,66,3
7/28/2023,12:18:41,26.8,66,4
7/28/2023,12:18:50,26.8,66,3
7/28/2023,12:18:54,26.8,66,3
7/28/2023,12:18:58,26.8,66,4
7/28/2023,12:19:08,26.8,66,0
7/28/2023,12:19:12,26.8,66,0
7/28/2023,12:19:17,26.8,66,0
7/28/2023,12:19:21,26.8,66,0
